web-scraper-order,web-scraper-start-url,link,link-href,stars,stars-href
"1623598801-1987","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=t‌","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=toys-hobbies&CatId=26&ltype=wholesale&SortType=default&page=3&isrefine=y","4.9","https://www.aliexpress.com/item/1005001821172968.html?algo_pvid=5442e64f-6bb7-43e0-88c6-79474400c6be&algo_exp_id=5442e64f-6bb7-43e0-88c6-79474400c6be-36#feedback"
"1623600997-4769","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/7/computer-office.html?trafficChannel=main&catName=computer-office&CatId=7&ltype=wholesale&SortType=default&page=2&isrefine=y","4.7","https://www.aliexpress.com/item/1005001632117164.html?algo_pvid=3fc2a55b-3a8e-49d0-999d-b098eb8b6eeb&algo_exp_id=3fc2a55b-3a8e-49d0-999d-b098eb8b6eeb-14#feedback"
"1623598682-1824","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName‌","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName=mother-kids&CatId=1501&ltype=wholesale&SortType=default&page=1&isrefine=y","4.8","https://www.aliexpress.com/item/1005001376297881.html?algo_pvid=c7b070e9-b82b-49a4-a123-a3c8a801fed5&algo_exp_id=c7b070e9-b82b-49a4-a123-a3c8a801fed5-30#feedback"
"1623598844-2031","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=t‌","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=toys-hobbies&CatId=26&ltype=wholesale&SortType=default&page=2&isrefine=y","4.6","https://www.aliexpress.com/item/4000308448167.html?algo_pvid=3441e219-2b07-4d25-b3f6-464d9e5d35b1&algo_exp_id=3441e219-2b07-4d25-b3f6-464d9e5d35b1-26#feedback"
"1623598274-1272","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/66/beauty-health.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/66/beauty-health.html?trafficChannel=main&catName=beauty-health&CatId=66&ltype=wholesale&SortType=default&page=1&isrefine=y","4.9","https://www.aliexpress.com/item/4001154271476.html?algo_pvid=b98d643d-fc80-42cb-bed8-b5d87e6062c3&algo_exp_id=b98d643d-fc80-42cb-bed8-b5d87e6062c3-12#feedback"
"1623597706-525","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main‌","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main&catName=automobiles-motorcycles&CatId=34&ltype=wholesale&SortType=default&page=5&isrefine=y","4.9","https://www.aliexpress.com/item/1005001786995940.html?algo_pvid=7b166e81-3e1d-4d58-9d82-92c43bcf85f3&algo_exp_id=7b166e81-3e1d-4d58-9d82-92c43bcf85f3-27#feedback"
"1623598801-1959","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=t‌","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=toys-hobbies&CatId=26&ltype=wholesale&SortType=default&page=3&isrefine=y","5","https://www.aliexpress.com/item/1005002341187508.html?algo_pvid=5442e64f-6bb7-43e0-88c6-79474400c6be&algo_exp_id=5442e64f-6bb7-43e0-88c6-79474400c6be-10#feedback"
"1623598563-1641","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName‌","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName=mother-kids&CatId=1501&ltype=wholesale&SortType=default&page=4&isrefine=y","4.9","https://www.aliexpress.com/item/4000557753533.html?algo_pvid=cb56160b-6ba2-4194-88e7-d174159267d5&algo_exp_id=cb56160b-6ba2-4194-88e7-d174159267d5-15#feedback"
"1623599168-2344","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catName=luggage-bags&CatId=1524&ltype=wholesale&SortType=default&page=4&isrefine=y","4.7","https://www.aliexpress.com/item/32920339222.html?algo_pvid=3b3150b7-5747-49e3-8884-8a862b8f12f3&algo_exp_id=3b3150b7-5747-49e3-8884-8a862b8f12f3-23#feedback"
"1623600129-3630","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&ca‌","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&catName=jewelry-accessories&CatId=1509&ltype=wholesale&SortType=default&page=5&isrefine=y","4.7","https://www.aliexpress.com/item/32994146090.html?algo_pvid=bd9476de-bc39-448a-809f-780b8f2a00c8&algo_exp_id=bd9476de-bc39-448a-809f-780b8f2a00c8-24#feedback"
"1623601279-5152","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/100003070/men-clothing.html?trafficChannel=main&ca‌","https://www.aliexpress.com/category/100003070/men-clothing.html?trafficChannel=main&catName=men-clothing&CatId=100003070&ltype=wholesale&SortType=default&page=5&isrefine=y","4.6","https://www.aliexpress.com/item/4001364826542.html?aem_p4p_detail=2021061309203519508594690956700012932371#feedback"
"1623598603-1707","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName‌","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName=mother-kids&CatId=1501&ltype=wholesale&SortType=default&page=3&isrefine=y","4.9","https://www.aliexpress.com/item/4000406977404.html?algo_pvid=647257d8-7ac8-40be-adc3-cf3791aebfd8&algo_exp_id=647257d8-7ac8-40be-adc3-cf3791aebfd8-27#feedback"
"1623600642-4305","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/30/security-protection.html?trafficChannel=main&catNa‌","https://www.aliexpress.com/category/30/security-protection.html?trafficChannel=main&catName=security-protection&CatId=30&ltype=wholesale&SortType=default&page=2&isrefine=y","5","https://www.aliexpress.com/item/1005002599575675.html?algo_pvid=ad37b195-902b-4811-8d1d-f293df480e53&algo_exp_id=ad37b195-902b-4811-8d1d-f293df480e53-36#feedback"
"1623597627-404","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catN‌","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catName=home-improvement&CatId=13&ltype=wholesale&SortType=default&page=2&isrefine=y","4.9","https://www.aliexpress.com/item/10000012558629.html?algo_pvid=5fa51661-c584-4fb5-9000-dc9b832c880a&algo_exp_id=5fa51661-c584-4fb5-9000-dc9b832c880a-19#feedback"
"1623600169-3671","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&ca‌","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&catName=jewelry-accessories&CatId=1509&ltype=wholesale&SortType=default&page=4&isrefine=y","4.9","https://www.aliexpress.com/item/4000318658960.html?algo_pvid=85be919b-76ea-46a3-8751-41d19cfd40c4&algo_exp_id=85be919b-76ea-46a3-8751-41d19cfd40c4-14#feedback"
"1623599287-2481","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catName=luggage-bags&CatId=1524&ltype=wholesale&SortType=default&page=1&isrefine=y","4.9","https://www.aliexpress.com/item/4000989563027.html?algo_pvid=e672d8f4-7a00-4c88-a912-36b32916b9c6&algo_exp_id=e672d8f4-7a00-4c88-a912-36b32916b9c6-7#feedback"
"1623601116-4956","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChanne‌","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChannel=main&catName=cellphones-telecommunications&CatId=509&ltype=wholesale&SortType=default&page=4&isrefine=y","4.8","https://www.aliexpress.com/item/10000389263355.html?algo_pvid=d5bf609d-ed90-44d9-8f99-35146e77a1c1&algo_exp_id=d5bf609d-ed90-44d9-8f99-35146e77a1c1-32#feedback"
"1623600682-4353","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/30/security-protection.html?trafficChannel=main&catNa‌","https://www.aliexpress.com/category/30/security-protection.html?trafficChannel=main&catName=security-protection&CatId=30&ltype=wholesale&SortType=default&page=1&isrefine=y","4.8","https://www.aliexpress.com/item/32255861885.html?algo_pvid=a75b5851-215b-44c3-8702-32cd9f31bc5e&algo_exp_id=a75b5851-215b-44c3-8702-32cd9f31bc5e-28#feedback"
"1623599247-2446","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catName=luggage-bags&CatId=1524&ltype=wholesale&SortType=default&page=2&isrefine=y","5","https://www.aliexpress.com/item/33008571703.html?algo_pvid=9530f6df-a023-4858-86d4-ef3df7700b48&algo_exp_id=9530f6df-a023-4858-86d4-ef3df7700b48-23#feedback"
"1623598801-1983","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=t‌","https://www.aliexpress.com/category/26/toys-hobbies.html?trafficChannel=main&catName=toys-hobbies&CatId=26&ltype=wholesale&SortType=default&page=3&isrefine=y","4.9","https://www.aliexpress.com/item/1005002291390168.html?algo_pvid=5442e64f-6bb7-43e0-88c6-79474400c6be&algo_exp_id=5442e64f-6bb7-43e0-88c6-79474400c6be-32#feedback"
"1623599892-3326","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=home-garden&CatId=15&ltype=wholesale&SortType=default&page=1&isrefine=y","4.8","https://www.aliexpress.com/item/4000421633723.html?algo_pvid=28fcbcd2-ee04-48ac-9012-3700284f087b&algo_exp_id=28fcbcd2-ee04-48ac-9012-3700284f087b-47#feedback"
"1623597588-352","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catN‌","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catName=home-improvement&CatId=13&ltype=wholesale&SortType=default&page=3&isrefine=y","4.7","https://www.aliexpress.com/item/4000785282969.html?aem_p4p_detail=202106130819091188387515908500011652651#feedback"
"1623601077-4913","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChanne‌","https://www.aliexpress.com/category/509/cellphones-telecommunications.html?trafficChannel=main&catName=cellphones-telecommunications&CatId=509&ltype=wholesale&SortType=default&page=5&isrefine=y","4.9","https://www.aliexpress.com/item/32959395635.html?algo_pvid=1bccdf80-c137-4c13-974c-8c5e2b3f432b&algo_exp_id=1bccdf80-c137-4c13-974c-8c5e2b3f432b-41#feedback"
"1623600248-3804","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&ca‌","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&catName=jewelry-accessories&CatId=1509&ltype=wholesale&SortType=default&page=2&isrefine=y","4.8","https://www.aliexpress.com/item/1005001915507019.html?algo_pvid=107c9daf-5978-4011-9077-c9e790b461f1&algo_exp_id=107c9daf-5978-4011-9077-c9e790b461f1-33#feedback"
"1623599805-3188","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=home-garden&CatId=15&ltype=wholesale&SortType=default&page=3&isrefine=y","4.7","https://www.aliexpress.com/item/1005002081419664.html?algo_pvid=eeca7cda-c0b1-4b86-a73d-eebe30188a99&algo_exp_id=eeca7cda-c0b1-4b86-a73d-eebe30188a99-17#feedback"
"1623598682-1838","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName‌","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName=mother-kids&CatId=1501&ltype=wholesale&SortType=default&page=1&isrefine=y","5","https://www.aliexpress.com/item/1005002474444351.html?algo_pvid=c7b070e9-b82b-49a4-a123-a3c8a801fed5&algo_exp_id=c7b070e9-b82b-49a4-a123-a3c8a801fed5-42#feedback"
"1623597905-766","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=‌","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=main&catName=hair-extensions-wigs&CatId=200002489&ltype=wholesale&SortType=default&page=5&isrefine=y","4.7","https://www.aliexpress.com/item/32808807169.html?algo_pvid=0e033871-b887-4149-ae7c-254ca0568db3&algo_exp_id=0e033871-b887-4149-ae7c-254ca0568db3-4#feedback"
"1623600485-4084","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/44/consumer-electronics.html?trafficChannel=main&cat‌","https://www.aliexpress.com/category/44/consumer-electronics.html?trafficChannel=main&catName=consumer-electronics&CatId=44&ltype=wholesale&SortType=default&page=1&isrefine=y","4.9","https://www.aliexpress.com/item/1005002739520098.html?algo_pvid=edfa8105-aeec-482f-9a0a-f9847fc9b77d&algo_exp_id=edfa8105-aeec-482f-9a0a-f9847fc9b77d-18#feedback"
"1623597509-233","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catN‌","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catName=home-improvement&CatId=13&ltype=wholesale&SortType=default&page=5&isrefine=y","4.8","https://www.aliexpress.com/item/33008449230.html?algo_pvid=a9eae9dd-6050-4202-aa91-10e3bde35544&algo_exp_id=a9eae9dd-6050-4202-aa91-10e3bde35544-13#feedback"
"1623597667-480","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catN‌","https://www.aliexpress.com/category/13/home-improvement.html?trafficChannel=main&catName=home-improvement&CatId=13&ltype=wholesale&SortType=default&page=1&isrefine=y","5","https://www.aliexpress.com/item/1005002584390084.html?algo_pvid=3a71e620-a6ce-4509-9ce7-869565779901&algo_exp_id=3a71e620-a6ce-4509-9ce7-869565779901-37#feedback"
"1623598027-938","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=‌","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=main&catName=hair-extensions-wigs&CatId=200002489&ltype=wholesale&SortType=default&page=2&isrefine=y","4.9","https://www.aliexpress.com/item/1005001793830961.html?algo_pvid=aea66db7-050d-4fec-b8d4-92b79101a4bb&algo_exp_id=aea66db7-050d-4fec-b8d4-92b79101a4bb-16#feedback"
"1623598071-1015","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=‌","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=main&catName=hair-extensions-wigs&CatId=200002489&ltype=wholesale&SortType=default&page=1&isrefine=y","5","https://www.aliexpress.com/item/1005002642281045.html?algo_pvid=3d0d42d3-2e7e-401a-86aa-c06df3a2c853&algo_exp_id=3d0d42d3-2e7e-401a-86aa-c06df3a2c853-34#feedback"
"1623598524-1593","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName‌","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName=mother-kids&CatId=1501&ltype=wholesale&SortType=default&page=5&isrefine=y","4.9","https://www.aliexpress.com/item/4000920888248.html?algo_pvid=73312ae1-bdbc-4602-8a98-564420b822bc&algo_exp_id=73312ae1-bdbc-4602-8a98-564420b822bc-18#feedback"
"1623600682-4358","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/30/security-protection.html?trafficChannel=main&catNa‌","https://www.aliexpress.com/category/30/security-protection.html?trafficChannel=main&catName=security-protection&CatId=30&ltype=wholesale&SortType=default&page=1&isrefine=y","4.4","https://www.aliexpress.com/item/1005002546088894.html?algo_pvid=a75b5851-215b-44c3-8702-32cd9f31bc5e&algo_exp_id=a75b5851-215b-44c3-8702-32cd9f31bc5e-33#feedback"
"1623598603-1692","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName‌","https://www.aliexpress.com/category/1501/mother-kids.html?trafficChannel=main&catName=mother-kids&CatId=1501&ltype=wholesale&SortType=default&page=3&isrefine=y","4.9","https://www.aliexpress.com/item/32985455102.html?algo_pvid=647257d8-7ac8-40be-adc3-cf3791aebfd8&algo_exp_id=647257d8-7ac8-40be-adc3-cf3791aebfd8-13#feedback"
"1623599168-2322","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/1524/luggage-bags.html?trafficChannel=main&catName=luggage-bags&CatId=1524&ltype=wholesale&SortType=default&page=4&isrefine=y","4.8","https://www.aliexpress.com/item/4000586480729.html?algo_pvid=3b3150b7-5747-49e3-8884-8a862b8f12f3&algo_exp_id=3b3150b7-5747-49e3-8884-8a862b8f12f3-1#feedback"
"1623600761-4459","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/21/education-office-supplies.html?trafficChannel=main‌","https://www.aliexpress.com/category/21/education-office-supplies.html?trafficChannel=main&catName=education-office-supplies&CatId=21&ltype=wholesale&SortType=default&page=4&isrefine=y","4.8","https://www.aliexpress.com/item/32866368206.html?algo_pvid=2b66498d-0a41-47df-8921-35e69ce46bf7&algo_exp_id=2b66498d-0a41-47df-8921-35e69ce46bf7-29#feedback"
"1623600287-3874","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&ca‌","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&catName=jewelry-accessories&CatId=1509&ltype=wholesale&SortType=default&page=1&isrefine=y","4.9","https://www.aliexpress.com/item/1005002387775936.html?aem_p4p_detail=20210613090408594397812013200011649694#feedback"
"1623597785-619","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main‌","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main&catName=automobiles-motorcycles&CatId=34&ltype=wholesale&SortType=default&page=3&isrefine=y","4.8","https://www.aliexpress.com/item/33014249978.html?algo_pvid=c3a72d63-0a53-485b-92c7-cdaff539ff0d&algo_exp_id=c3a72d63-0a53-485b-92c7-cdaff539ff0d-21#feedback"
"1623599765-3141","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=home-garden&CatId=15&ltype=wholesale&SortType=default&page=4&isrefine=y","4.9","https://www.aliexpress.com/item/1005002341382392.html?algo_pvid=43135b5e-876d-4c08-a297-9dec7b810357&algo_exp_id=43135b5e-876d-4c08-a297-9dec7b810357-20#feedback"
"1623598317-1352","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/18/sports-entertainment.html?trafficChannel=main&cat‌","https://www.aliexpress.com/category/18/sports-entertainment.html?trafficChannel=main&catName=sports-entertainment&CatId=18&ltype=wholesale&SortType=default&page=5&isrefine=y","4.8","https://www.aliexpress.com/item/4001247205160.html?algo_pvid=a958efce-0024-4ca5-8335-1eec2741e978&algo_exp_id=a958efce-0024-4ca5-8335-1eec2741e978-36#feedback"
"1623599848-3270","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=‌","https://www.aliexpress.com/category/15/home-garden.html?trafficChannel=main&catName=home-garden&CatId=15&ltype=wholesale&SortType=default&page=2&isrefine=y","4.9","https://www.aliexpress.com/item/1005002468843884.html?algo_pvid=0e9b8cf8-680d-4d58-a56b-a49f2bc86ac4&algo_exp_id=0e9b8cf8-680d-4d58-a56b-a49f2bc86ac4-45#feedback"
"1623600800-4506","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/21/education-office-supplies.html?trafficChannel=main‌","https://www.aliexpress.com/category/21/education-office-supplies.html?trafficChannel=main&catName=education-office-supplies&CatId=21&ltype=wholesale&SortType=default&page=3&isrefine=y","5","https://www.aliexpress.com/item/1005002340093833.html?algo_pvid=a31c21aa-1d86-4cac-8ab8-9b5fe8f68f82&algo_exp_id=a31c21aa-1d86-4cac-8ab8-9b5fe8f68f82-21#feedback"
"1623597905-767","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=‌","https://www.aliexpress.com/category/200002489/hair-extensions-wigs.html?trafficChannel=main&catName=hair-extensions-wigs&CatId=200002489&ltype=wholesale&SortType=default&page=5&isrefine=y","4.3","https://www.aliexpress.com/item/1005002490264933.html?algo_pvid=0e033871-b887-4149-ae7c-254ca0568db3&algo_exp_id=0e033871-b887-4149-ae7c-254ca0568db3-5#feedback"
"1623600208-3735","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&ca‌","https://www.aliexpress.com/category/1509/jewelry-accessories.html?trafficChannel=main&catName=jewelry-accessories&CatId=1509&ltype=wholesale&SortType=default&page=3&isrefine=y","4.9","https://www.aliexpress.com/item/1005001714666713.html?algo_pvid=f953f13d-303c-4ee5-bcac-2b0d8eddb90d&algo_exp_id=f953f13d-303c-4ee5-bcac-2b0d8eddb90d-22#feedback"
"1623597785-612","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main‌","https://www.aliexpress.com/category/34/automobiles-motorcycles.html?trafficChannel=main&catName=automobiles-motorcycles&CatId=34&ltype=wholesale&SortType=default&page=3&isrefine=y","5","https://www.aliexpress.com/item/1005002255300521.html?algo_pvid=c3a72d63-0a53-485b-92c7-cdaff539ff0d&algo_exp_id=c3a72d63-0a53-485b-92c7-cdaff539ff0d-15#feedback"
"1623600011-3480","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/1511/watches.html?trafficChannel=main&catName=wat‌","https://www.aliexpress.com/category/1511/watches.html?trafficChannel=main&catName=watches&CatId=1511&ltype=wholesale&SortType=default&page=3&isrefine=y","4.7","https://www.aliexpress.com/item/1005001623091630.html?algo_pvid=9b876449-3de1-43a6-a57b-df8c464d4a86&algo_exp_id=9b876449-3de1-43a6-a57b-df8c464d4a86-42#feedback"
"1623599366-2584","https://docs.google.com/document/d/1OVYWh_v18JQmNqpsLDGclLr7n3JxuUWJbV86qQP2YyU/edit?usp=sharing","https://www.aliexpress.com/category/6/home-appliances.html?trafficChannel=main&catNam‌","https://www.aliexpress.com/category/6/home-appliances.html?trafficChannel=main&catName=home-appliances&CatId=6&ltype=wholesale&SortType=default&page=4&isrefine=y","4.9","https://www.aliexpress.com/item/1005001867487909.html?aem_p4p_detail=2021061308484613298451351828200012762716#feedback"
